 
fecha,Cantidad,Nemotecnico,Volumen,Ultimo Precio,Variacion%
Ago 2 2016,"16,000.00",TERPEL    ,"156,480,000.00","9,780.00",.41
Ago 2 2016,"53,565.00",MINEROS   ,"127,398,375.00","2,375.00",.64
Ago 2 2016,"175,252.00",ETB       ,"105,120,130.00",603.00,.50
Ago 2 2016,"70,278.00",CONCONCRET,"76,888,345.00","1,095.00",.92
Ago 2 2016,"59,477.00",GRUPOAVAL ,"69,580,065.00","1,175.00",.43
Ago 2 2016,"3,100,000.00",BVC       ,"56,660,000.00",18.40,.55
Ago 2 2016,"7,439.00",ISAGEN    ,"30,098,040.00","4,050.00",.50
Ago 2 2016,"2,428,203.00",ENKA      ,"28,742,795.40",11.90,.85
Ago 2 2016,269.00,OCCIDENTE ,"9,818,500.00","36,500.00",.00
Ago 2 2016,"11,517.00",BBVACOL   ,"2,994,420.00",263.00,.00
Ago 2 2016,943.00,PFCARPAK  ,"2,451,800.00","2,605.00",.00
Ago 2 2016,60.00,PFCORFICOL,"1,944,000.00","32,400.00",.00
Ago 2 2016,"25,903.00",PAZRIO    ,"181,321.00",8.00,.00
Ago 2 2016,"1,299.00",FABRICATO ,"17,926.20",14.00,.00
Ago 2 2016,2.00,COLTEJER  ,"2,210.00","1,600.00",.00
Ago 21 2016,"3,549,120.00",PFBCOLOM  ,"98,991,084,840.00","28,080.00",1.30
Ago 21 2016,"7,908,393.00",ECOPETROL ,"10,161,055,675.00","1,290.00",-2.27
Ago 21 2016,"213,831.00",GRUPOSURA ,"8,263,983,580.00","38,700.00",.21
Ago 21 2016,"563,200.00",ICOLCAP   ,"7,674,062,000.00","13,610.00",.00
Ago 21 2016,"3,141,073.00",PFAVH     ,"7,587,769,185.00","2,395.00",-3.62
Ago 21 2016,"231,258.00",BCOLOMBIA ,"5,940,560,260.00","25,800.00",.62
Ago 21 2016,"134,076.00",PFDAVVNDA ,"3,761,698,580.00","27,820.00",-1.00
Ago 21 2016,"2,855,039.00",PFAVAL    ,"3,486,876,720.00","1,220.00",.83
Ago 21 2016,"270,050.00",CEMARGOS  ,"3,163,112,500.00","11,780.00",1.20
Ago 21 2016,"174,620.00",EXITO     ,"2,424,582,180.00","13,860.00",-.43
Ago 21 2016,"215,878.00",PFCEMARGOS,"2,336,976,860.00","10,820.00",-.92
Ago 21 2016,"110,116.00",PFGRUPOARG,"2,027,771,620.00","18,340.00",-.86
Ago 21 2016,"204,654.00",CNEC      ,"1,852,405,430.00","9,000.00",-3.23
Ago 21 2016,"92,194.00",GRUPOARGOS,"1,776,267,280.00","19,220.00",-1.23
Ago 21 2016,"114,831.00",CLH       ,"1,479,276,640.00","12,900.00",.16
Ago 21 2016,"37,009.00",CORFICOLCF,"1,409,001,280.00","38,180.00",.47
Ago 21 2016,"139,375.00",ISA       ,"1,330,846,610.00","9,620.00",.10
Ago 21 2016,"35,680.00",NUTRESA   ,"920,957,680.00","25,900.00",-.08
Ago 21 2016,"215,375.00",CELSIA    ,"860,094,500.00","4,000.00",.00
Ago 21 2016,"19,892.00",PFGRUPSURA,"757,644,480.00","38,180.00",.53
Ago 21 2016,"291,046.00",GRUPOAVAL ,"354,742,680.00","1,215.00",-.41
Ago 21 2016,"140,372.00",EEB       ,"260,211,260.00","1,840.00",-1.08
Ago 21 2016,"2,683.00",BOGOTA    ,"159,490,200.00","59,000.00",.27
Ago 21 2016,"2,090.00",GRUBOLIVAR,"109,765,000.00","52,520.00",-.53
Ago 21 2016,"53,252.00",CONCONCRET,"58,798,200.00","1,100.00",-1.79
Ago 21 2016,"82,187.00",ETB       ,"49,625,895.00",604.00,-.33
Ago 21 2016,"2,981,460.00",FABRICATO ,"42,441,732.00",14.20,.00
Ago 21 2016,"2,000,000.00",ENKA      ,"23,800,000.00",11.90,.00
Ago 21 2016,"1,063,781.00",BVC       ,"20,693,079.40",19.40,.00
Ago 21 2016,"2,983,335.00",PAZRIO    ,"19,391,677.50",6.50,6.56
Ago 21 2016,"4,090.00",ISAGEN    ,"16,646,300.00","4,070.00",.00
Ago 21 2016,"2,550.00",CARTON    ,"15,300,000.00","6,000.00",1.01
Ago 21 2016,"55,793.00",BBVACOL   ,"14,561,973.00",261.00,-3.33
Ago 21 2016,"2,829.00",PFCARPAK  ,"7,555,390.00","2,660.00",.00
Ago 23 2016,"2,035,516.00",PFBCOLOM  ,"57,198,554,540.00","28,180.00",.36
Ago 23 2016,"1,506,658.00",PFDAVVNDA ,"42,226,088,840.00","28,160.00",1.22
Ago 23 2016,"12,024,578.00",ECOPETROL ,"15,855,249,630.00","1,330.00",3.10
Ago 23 2016,"461,392.00",BCOLOMBIA ,"11,923,720,100.00","25,960.00",.62
Ago 23 2016,"623,820.00",ICOLCAP   ,"8,533,663,000.00","13,675.00",.48
Ago 23 2016,"5,113,752.00",PFAVAL    ,"6,302,673,365.00","1,240.00",1.64
Ago 23 2016,"405,265.00",CLH       ,"5,236,656,900.00","12,900.00",.00
Ago 23 2016,"341,852.00",EXITO     ,"4,737,093,760.00","13,920.00",.43
Ago 23 2016,"1,079,139.00",CELSIA    ,"4,359,750,860.00","4,045.00",1.13
Ago 23 2016,"352,803.00",CEMARGOS  ,"4,163,388,600.00","11,780.00",.00
Ago 23 2016,"104,263.00",GRUPOSURA ,"4,027,995,180.00","38,860.00",.41
Ago 23 2016,"135,769.00",NUTRESA   ,"3,516,304,480.00","25,900.00",.00
Ago 23 2016,"84,633.00",PFGRUPSURA,"3,232,046,660.00","38,220.00",.10
Ago 23 2016,"124,966.00",GRUPOARGOS,"2,414,289,780.00","19,380.00",.83
Ago 23 2016,"176,111.00",HCOLSEL   ,"2,167,926,410.00","12,310.00",.70
Ago 23 2016,"97,456.00",PFGRUPOARG,"1,793,498,740.00","18,420.00",.44
Ago 23 2016,"157,455.00",PFCEMARGOS,"1,711,607,780.00","10,880.00",.55
Ago 23 2016,"26,017.00",BOGOTA    ,"1,550,173,300.00","59,700.00",1.19
Ago 23 2016,"158,227.00",ISA       ,"1,527,721,370.00","9,700.00",.83
Ago 23 2016,"507,613.00",PFAVH     ,"1,234,088,255.00","2,440.00",1.88
Ago 23 2016,"116,460.00",CNEC      ,"1,057,551,060.00","9,080.00",.89
Ago 23 2016,"14,128.00",CORFICOLCF,"537,611,100.00","38,060.00",-.31
Ago 23 2016,"502,072.00",ETB       ,"301,911,680.00",611.00,1.16
Ago 23 2016,"3,970.00",GRUBOLIVAR,"208,425,000.00","52,500.00",-.04
Ago 23 2016,"142,180.00",GRUPOAVAL ,"174,841,255.00","1,230.00",1.23
Ago 23 2016,"11,224,916.00",FABRICATO ,"161,049,801.80",14.70,3.52
Ago 23 2016,"86,906.00",EEB       ,"159,895,230.00","1,840.00",.00
Ago 23 2016,"10,000.00",ODINSA    ,"84,030,000.00","8,400.00",-1.18
Ago 23 2016,"50,115.00",CONCONCRET,"55,411,425.00","1,115.00",1.36
Ago 23 2016,"1,151,400.00",BVC       ,"22,382,300.00",19.50,.52
Ago 23 2016,"7,624.00",PFCARPAK  ,"20,468,640.00","2,720.00",2.26
Ago 23 2016,"4,066.00",ISAGEN    ,"16,548,620.00","4,070.00",.00
Ago 23 2016,"1,700.00",MINEROS   ,"4,046,000.00","2,435.00",.00
Ago 23 2016,"1,380.00",VALSIMESA ,"1,759,500.00","1,150.00",.00
Ago 23 2016,30.00,COLTEJER  ,"37,500.00","1,600.00",.00
Ago 24 2016,"1,726,310.00",PFBCOLOM  ,"48,694,519,240.00","28,280.00",.35
Ago 24 2016,"1,700,000.00",ICOLCAP   ,"23,467,940,000.00","13,835.00",1.17
Ago 24 2016,"394,093.00",GRUPOSURA ,"15,406,397,620.00","39,080.00",.57
Ago 24 2016,"556,999.00",NUTRESA   ,"14,506,655,140.00","26,080.00",.69
Ago 24 2016,"367,414.00",PFDAVVNDA ,"10,475,674,900.00","28,700.00",1.92
Ago 24 2016,"466,576.00",PFGRUPOARG,"8,725,023,680.00","18,760.00",1.85
Ago 24 2016,"373,586.00",GRUPOARGOS,"7,320,250,820.00","19,600.00",1.14
Ago 24 2016,"5,361,615.00",ECOPETROL ,"7,106,780,085.00","1,325.00",-.38
Ago 24 2016,"701,432.00",ISA       ,"6,832,363,470.00","9,800.00",1.03
Ago 24 2016,"1,497,397.00",CELSIA    ,"6,099,018,390.00","4,050.00",.12
Ago 24 2016,"477,545.00",PFCEMARGOS,"5,236,771,640.00","11,040.00",1.47
Ago 24 2016,"124,192.00",CORFICOLCF,"4,738,928,980.00","38,220.00",.42
Ago 24 2016,"328,662.00",EXITO     ,"4,590,503,340.00","13,960.00",.29
Ago 24 2016,"3,595,123.00",PFAVAL    ,"4,471,450,270.00","1,250.00",.81
Ago 24 2016,"2,040,717.00",EEB       ,"3,830,142,520.00","1,890.00",2.72
Ago 24 2016,"266,331.00",CLH       ,"3,490,618,500.00","13,200.00",2.33
Ago 24 2016,"81,648.00",PFGRUPSURA,"3,142,785,440.00","38,680.00",1.20
Ago 24 2016,"252,375.00",CEMARGOS  ,"2,982,467,860.00","11,780.00",.00
Ago 24 2016,"104,015.00",BCOLOMBIA ,"2,713,542,240.00","26,200.00",.92
Ago 24 2016,"1,095,328.00",PFAVH     ,"2,685,255,190.00","2,445.00",.20
Ago 24 2016,"244,731.00",CNEC      ,"2,313,693,600.00","9,590.00",5.62
Ago 24 2016,"20,238.00",BOGOTA    ,"1,214,308,440.00","60,460.00",1.27
Ago 24 2016,"28,862,160.00",FABRICATO ,"424,897,893.20",15.00,2.04
Ago 24 2016,"280,880.00",CONCONCRET,"308,968,000.00","1,100.00",-1.35
Ago 24 2016,"185,397.00",GRUPOAVAL ,"230,246,665.00","1,245.00",1.22
Ago 24 2016,"23,351.00",TERPEL    ,"210,159,000.00","9,000.00",-3.23
Ago 24 2016,"154,725.00",ETB       ,"94,497,230.00",612.00,.16
Ago 24 2016,"3,352,298.00",BVC       ,"65,339,811.00",19.40,-.51
Ago 24 2016,"6,000.00",ODINSA    ,"50,400,000.00","8,400.00",.00
Ago 24 2016,"19,000.00",ELCONDOR  ,"21,755,000.00","1,145.00",-2.55
Ago 24 2016,"7,000.00",MINEROS   ,"16,940,000.00","2,420.00",-.62
Ago 24 2016,"4,000.00",ISAGEN    ,"16,280,000.00","4,070.00",.00
Ago 24 2016,"2,000.00",PROMIGAS  ,"9,200,000.00","4,500.00",.00
Ago 24 2016,"3,312.00",PFCARPAK  ,"9,008,640.00","2,720.00",.00
Ago 24 2016,"22,466.00",BBVACOL   ,"5,776,375.00",261.00,.00
Ago 25 2016,"1,659,485.00",PFDAVVNDA ,"48,454,183,020.00","29,000.00",1.05
Ago 25 2016,"1,072,355.00",PFBCOLOM  ,"30,353,682,320.00","28,360.00",.28
Ago 25 2016,"12,513,528.00",ECOPETROL ,"16,629,495,420.00","1,325.00",.00
Ago 25 2016,"342,720.00",CORFICOLCF,"13,181,303,160.00","38,700.00",1.26
Ago 25 2016,"259,809.00",GRUPOSURA ,"10,112,463,680.00","38,700.00",-.97
Ago 25 2016,"7,454,345.00",PFAVAL    ,"9,258,232,055.00","1,235.00",-1.20
Ago 25 2016,"836,306.00",PFCEMARGOS,"9,256,422,220.00","11,060.00",.18
Ago 25 2016,"332,063.00",BCOLOMBIA ,"8,702,394,920.00","26,200.00",.00
Ago 25 2016,"603,459.00",EXITO     ,"8,502,748,340.00","14,100.00",1.00
Ago 25 2016,"290,369.00",NUTRESA   ,"7,600,045,960.00","26,100.00",.08
Ago 25 2016,"612,867.00",CEMARGOS  ,"7,245,095,700.00","11,880.00",.85
Ago 25 2016,"722,696.00",ISA       ,"7,086,186,320.00","9,860.00",.61
Ago 25 2016,"465,674.00",CLH       ,"6,213,213,960.00","13,400.00",1.52
Ago 25 2016,"428,000.00",ICOLCAP   ,"5,935,616,000.00","13,867.00",.23
Ago 25 2016,"267,228.00",GRUPOARGOS,"5,261,178,640.00","19,700.00",.51
Ago 25 2016,"120,618.00",PFGRUPSURA,"4,649,535,920.00","38,300.00",-.98
Ago 25 2016,"1,349,276.00",PFAVH     ,"3,290,228,060.00","2,450.00",.20
Ago 25 2016,"141,342.00",PFGRUPOARG,"2,656,626,680.00","18,760.00",.00
Ago 25 2016,"267,931.00",CNEC      ,"2,593,193,360.00","9,700.00",1.15
Ago 25 2016,"1,173,006.00",EEB       ,"2,215,999,840.00","1,890.00",.00
Ago 25 2016,"1,283,300.00",ELCONDOR  ,"1,469,378,500.00","1,145.00",.00
Ago 25 2016,"228,551.00",CELSIA    ,"930,162,755.00","4,065.00",.37
Ago 25 2016,"43,424,911.00",BVC       ,"842,525,603.20",19.40,.00
Ago 25 2016,"9,326.00",BOGOTA    ,"559,835,460.00","60,000.00",-.76
Ago 25 2016,"301,430.00",CONCONCRET,"329,370,040.00","1,085.00",-1.36
Ago 25 2016,"5,000.00",GRUBOLIVAR,"264,000,000.00","52,800.00",.57
Ago 25 2016,"158,779.00",GRUPOAVAL ,"197,042,470.00","1,240.00",-.40
Ago 25 2016,"11,374.00",TERPEL    ,"102,366,000.00","9,000.00",.00
Ago 25 2016,"97,073.00",ETB       ,"59,077,438.00",611.00,-.16
Ago 25 2016,"20,000.00",MINEROS   ,"51,528,000.00","2,580.00",6.61
Ago 25 2016,"2,000,000.00",FABRICATO ,"30,420,000.00",15.20,1.33
Ago 25 2016,"4,894.00",ISAGEN    ,"19,918,580.00","4,070.00",.00
Ago 25 2016,550.00,TITAN     ,"19,415,000.00","35,300.00",.86
Ago 25 2016,"3,100.00",CARTON    ,"18,369,000.00","5,990.00",-.17
Ago 25 2016,"1,857.00",PFCARPAK  ,"5,001,260.00","2,720.00",.00
Ago 25 2016,"13,504.00",BBVACOL   ,"3,443,520.00",261.00,.00
Ago 25 2016,180.00,VILLAS    ,"1,134,000.00","6,300.00",.00
Ago 25 2016,1.00,COLTEJER  ,"1,300.00","1,600.00",.00
Ago 28 2016,"2,502,997.00",PFBCOLOM  ,"71,155,505,820.00","28,640.00",.99
Ago 28 2016,"9,836,729.00",ECOPETROL ,"13,067,781,680.00","1,320.00",-.38
Ago 28 2016,"280,464.00",CORFICOLCF,"10,886,624,320.00","38,880.00",.47
Ago 28 2016,"271,876.00",BCOLOMBIA ,"7,156,018,620.00","26,400.00",.76
Ago 28 2016,"1,721,138.00",CELSIA    ,"7,018,254,495.00","4,065.00",.00
Ago 28 2016,"385,000.00",ICOLCAP   ,"5,343,150,000.00","13,885.00",.13
Ago 28 2016,"314,213.00",EXITO     ,"4,448,721,320.00","14,160.00",.43
Ago 28 2016,"350,000.00",HCOLSEL   ,"4,382,950,000.00","12,521.00",1.71
Ago 28 2016,"120,288.00",PFCORFICOL,"3,955,677,900.00","33,000.00",1.60
Ago 28 2016,"97,398.00",PFGRUPSURA,"3,734,747,700.00","38,480.00",.47
Ago 28 2016,"354,223.00",ISA       ,"3,491,668,590.00","9,890.00",.30
Ago 28 2016,"53,796.00",BOGOTA    ,"3,227,773,920.00","60,000.00",.00
Ago 28 2016,"2,156,768.00",PFAVAL    ,"2,669,872,285.00","1,240.00",.40
Ago 28 2016,"84,844.00",PFDAVVNDA ,"2,450,546,580.00","28,740.00",-.90
Ago 28 2016,"213,442.00",PFCEMARGOS,"2,359,945,320.00","11,040.00",-.18
Ago 28 2016,"59,164.00",GRUPOSURA ,"2,306,901,880.00","39,000.00",.78
Ago 28 2016,"910,192.00",PFAVH     ,"2,230,558,305.00","2,460.00",.41
Ago 28 2016,"111,971.00",GRUPOARGOS,"2,201,076,440.00","19,640.00",-.30
Ago 28 2016,"1,065,428.00",EEB       ,"2,015,540,590.00","1,885.00",-.26
Ago 28 2016,"152,335.00",CEMARGOS  ,"1,809,817,260.00","11,900.00",.17
Ago 28 2016,"176,878.00",CNEC      ,"1,736,329,280.00","9,820.00",1.24
Ago 28 2016,"1,304,501.00",ELCONDOR  ,"1,493,547,640.00","1,145.00",.00
Ago 28 2016,"105,028.00",CLH       ,"1,404,059,660.00","13,340.00",-.45
Ago 28 2016,"61,998.00",PFGRUPOARG,"1,156,258,520.00","18,660.00",-.53
Ago 28 2016,"40,119.00",NUTRESA   ,"1,048,570,560.00","25,900.00",-.77
Ago 28 2016,"3,230.00",GRUBOLIVAR,"170,544,000.00","52,800.00",.00
Ago 28 2016,"98,883.00",GRUPOAVAL ,"121,914,010.00","1,235.00",-.40
Ago 28 2016,"131,139.00",ETB       ,"80,427,188.00",612.00,.16
Ago 28 2016,"3,652,497.00",FABRICATO ,"55,939,032.60",15.30,.66
Ago 28 2016,"13,620.00",ISAGEN    ,"55,433,400.00","4,070.00",.00
Ago 28 2016,"2,542,679.00",BVC       ,"49,710,074.60",19.40,.00
Ago 28 2016,"8,145.00",PROMIGAS  ,"37,467,000.00","4,600.00",2.22
Ago 28 2016,"11,422.00",MINEROS   ,"28,023,300.00","2,435.00",-5.62
Ago 28 2016,"18,600.00",CONCONCRET,"20,224,000.00","1,090.00",.46
Ago 28 2016,535.00,OCCIDENTE ,"19,527,500.00","36,500.00",.00
Ago 28 2016,450.00,TITAN     ,"15,885,000.00","35,300.00",.00
Ago 28 2016,"59,372.00",BBVACOL   ,"14,923,695.00",251.00,-3.83
Ago 28 2016,"2,267.00",VALOREM   ,"952,140.00",450.00,.00
Ago 28 2016,"27,125.00",PAZRIO    ,"189,875.00",6.50,.00
Ago 29 2016,"2,157,037.00",PFBCOLOM  ,"61,630,279,360.00","28,640.00",.28
Ago 29 2016,"2,235,457.00",ICOLCAP   ,"31,087,241,073.00","13,918.00",.22
Ago 29 2016,"2,161,242.00",CLH       ,"28,884,226,700.00","13,400.00",1.36
Ago 29 2016,"1,463,989.00",EXITO     ,"20,724,570,140.00","14,300.00",2.14
Ago 29 2016,"462,196.00",NUTRESA   ,"12,060,811,700.00","26,160.00",.62
Ago 29 2016,"205,052.00",GRUPOSURA ,"8,017,205,660.00","39,180.00",.82
Ago 29 2016,"5,537,784.00",ECOPETROL ,"7,337,930,910.00","1,325.00",.38
Ago 29 2016,"210,898.00",PFDAVVNDA ,"6,145,424,700.00","29,060.00",.41
Ago 29 2016,"254,128.00",GRUPOARGOS,"4,977,584,540.00","19,500.00",.41
Ago 29 2016,"123,684.00",CORFICOLCF,"4,824,910,300.00","38,800.00",-.67
Ago 29 2016,"389,409.00",CEMARGOS  ,"4,624,066,440.00","11,720.00",-1.35
Ago 29 2016,"402,685.00",PFCEMARGOS,"4,471,151,760.00","11,120.00",.91
Ago 29 2016,"163,662.00",BCOLOMBIA ,"4,328,554,780.00","26,560.00",.45
Ago 29 2016,"331,693.00",HCOLSEL   ,"4,139,476,947.00","12,490.00",-.25
Ago 29 2016,"415,672.00",ISA       ,"4,111,896,790.00","9,820.00",-.61
Ago 29 2016,"3,245,663.00",PFAVAL    ,"4,006,046,195.00","1,225.00",-1.21
Ago 29 2016,"1,503,438.00",PFAVH     ,"3,798,931,440.00","2,530.00",.00
Ago 29 2016,"70,653.00",PFGRUPSURA,"2,735,221,440.00","38,560.00",.16
Ago 29 2016,"105,174.00",PFGRUPOARG,"1,984,429,300.00","18,840.00",1.07
Ago 29 2016,"490,129.00",CELSIA    ,"1,981,113,915.00","4,000.00",-1.48
Ago 29 2016,"987,218.00",EEB       ,"1,853,370,555.00","1,870.00",-.53
Ago 29 2016,"1,332,432.00",ELCONDOR  ,"1,525,597,830.00","1,145.00",.00
Ago 29 2016,"109,405.00",CNEC      ,"1,077,390,760.00","9,850.00",.00
Ago 29 2016,"15,601.00",BOGOTA    ,"944,760,500.00","60,000.00",-.92
Ago 29 2016,"133,477.00",PFCARPAK  ,"382,957,820.00","3,000.00",9.29
Ago 29 2016,"258,929.00",GRUPOAVAL ,"320,137,515.00","1,210.00",-1.63
Ago 29 2016,"7,153.00",PFCORFICOL,"230,004,500.00","32,060.00",-4.92
Ago 29 2016,"208,661.00",CONCONCRET,"229,335,780.00","1,100.00",.00
Ago 29 2016,"2,965.00",GRUBOLIVAR,"156,671,500.00","52,900.00",.19
Ago 29 2016,"222,833.00",ETB       ,"136,628,849.00",614.00,-.16
Ago 29 2016,"5,094,200.00",BVC       ,"100,024,320.00",19.60,.00
Ago 29 2016,"11,364.00",ISAGEN    ,"46,251,480.00","4,070.00",.00
Ago 29 2016,"6,617.00",PROMIGAS  ,"31,099,900.00","4,700.00",2.17
Ago 29 2016,"4,780.00",BBVACOL   ,"1,199,780.00",251.00,.00
Ago 3 2016,"663,647.00",PFBCOLOM  ,"17,446,138,520.00","26,300.00",.84
Ago 3 2016,"10,703,169.00",ECOPETROL ,"13,024,303,805.00","1,235.00",2.49
Ago 3 2016,"283,653.00",PFDAVVNDA ,"7,669,864,720.00","27,000.00",-.22
Ago 3 2016,"193,072.00",GRUPOSURA ,"7,408,524,680.00","38,000.00",-1.50
Ago 3 2016,"514,474.00",EXITO     ,"7,152,216,460.00","13,980.00",.58
Ago 3 2016,"181,405.00",PFGRUPSURA,"6,793,667,720.00","37,300.00",-.43
Ago 3 2016,"485,500.00",ICOLCAP   ,"6,401,988,750.00","13,137.50",.00
Ago 3 2016,"234,483.00",BCOLOMBIA ,"5,714,267,780.00","24,380.00",.74
Ago 3 2016,"4,149,244.00",PFAVAL    ,"4,892,437,370.00","1,175.00",.00
Ago 3 2016,"347,917.00",CLH       ,"4,220,425,560.00","12,140.00",.33
Ago 3 2016,"345,347.00",CEMARGOS  ,"4,009,031,940.00","11,540.00",-1.20
Ago 3 2016,"328,242.00",ISA       ,"2,991,190,190.00","9,100.00",-.66
Ago 3 2016,"118,617.00",NUTRESA   ,"2,988,094,180.00","25,160.00",.08
Ago 3 2016,"131,310.00",GRUPOARGOS,"2,436,735,220.00","18,500.00",-.96
Ago 3 2016,"36,150.00",CORFICOLCF,"1,376,316,200.00","37,900.00",-1.30
Ago 3 2016,"127,061.00",CNEC      ,"1,232,125,600.00","9,850.00",3.03
Ago 3 2016,"19,330.00",BOGOTA    ,"1,122,651,500.00","59,200.00",.85
Ago 3 2016,"89,263.00",PFCEMARGOS,"960,911,980.00","10,600.00",-1.67
Ago 3 2016,"388,246.00",PFAVH     ,"882,435,710.00","2,255.00",-1.10
Ago 3 2016,"49,238.00",PFGRUPOARG,"875,103,900.00","18,400.00",2.79
Ago 3 2016,"161,605.00",CELSIA    ,"616,603,670.00","3,815.00",.13
Ago 3 2016,"40,000.00",HCOLSEL   ,"475,360,000.00","11,884.00",.46
Ago 3 2016,"15,503,363.00",BVC       ,"281,424,135.50",18.50,.54
Ago 3 2016,"5,991.00",PFCORFICOL,"194,577,640.00","32,480.00",.25
Ago 3 2016,"3,000.00",GRUBOLIVAR,"156,000,000.00","52,000.00",-.38
Ago 3 2016,"71,972.00",GRUPOAVAL ,"84,069,550.00","1,170.00",-.43
Ago 3 2016,"43,122.00",EEB       ,"78,398,350.00","1,825.00",.27
Ago 3 2016,"130,017.00",ETB       ,"77,658,934.00",596.00,-1.16
Ago 3 2016,"12,891.00",PROMIGAS  ,"58,009,500.00","4,500.00",.00
Ago 3 2016,"43,350.00",ELCONDOR  ,"53,031,250.00","1,235.00",.00
Ago 3 2016,"10,685.00",ISAGEN    ,"43,226,235.00","4,045.00",-.12
Ago 3 2016,"3,000.00",ODINSA    ,"26,080,000.00","8,600.00",-2.05
Ago 3 2016,"9,900.00",CONCONCRET,"10,840,500.00","1,095.00",.00
Ago 3 2016,890.00,CARTON    ,"5,340,000.00","6,000.00",.17
Ago 3 2016,"1,346.00",MINEROS   ,"3,149,640.00","2,375.00",.00
Ago 3 2016,943.00,PFCARPAK  ,"2,442,370.00","2,605.00",.00
Ago 3 2016,"170,000.00",FABRICATO ,"2,366,000.00",14.00,.00
Ago 3 2016,"1,591.00",VALOREM   ,"668,220.00",454.00,.00
Ago 3 2016,46.00,PAZRIO    ,321.54,8.00,.00
Ago 30 2016,"1,465,817.00",PFBCOLOM  ,"41,880,014,320.00","28,560.00",-.28
Ago 30 2016,"816,628.00",ICOLCAP   ,"11,339,689,780.00","13,888.00",.02
Ago 30 2016,"235,273.00",GRUPOSURA ,"9,140,920,140.00","38,860.00",-.36
Ago 30 2016,"3,025,132.00",PFAVH     ,"7,500,422,045.00","2,530.00",2.85
Ago 30 2016,"5,529,992.00",ECOPETROL ,"7,273,022,470.00","1,320.00",.00
Ago 30 2016,"243,024.00",PFDAVVNDA ,"7,037,351,240.00","28,940.00",.70
Ago 30 2016,"178,679.00",CORFICOLCF,"6,966,844,840.00","39,060.00",.46
Ago 30 2016,"168,567.00",PFGRUPSURA,"6,482,769,500.00","38,500.00",.05
Ago 30 2016,"250,830.00",GRUPOARGOS,"4,883,179,900.00","19,420.00",-1.12
Ago 30 2016,"182,300.00",BCOLOMBIA ,"4,811,268,500.00","26,440.00",.15
Ago 30 2016,"229,208.00",ISA       ,"2,257,528,150.00","9,880.00",-.10
Ago 30 2016,"1,805,946.00",PFAVAL    ,"2,238,384,330.00","1,240.00",.00
Ago 30 2016,"173,883.00",CEMARGOS  ,"2,065,887,320.00","11,880.00",-.17
Ago 30 2016,"105,480.00",EXITO     ,"1,481,697,380.00","14,000.00",-1.13
Ago 30 2016,"1,283,300.00",ELCONDOR  ,"1,469,378,500.00","1,145.00",.00
Ago 30 2016,"48,770.00",NUTRESA   ,"1,273,808,280.00","26,000.00",.39
Ago 30 2016,"80,834.00",CLH       ,"1,081,149,680.00","13,220.00",-.90
Ago 30 2016,"83,105.00",PFCEMARGOS,"921,316,580.00","11,020.00",-.18
Ago 30 2016,"479,305.00",EEB       ,"902,316,210.00","1,880.00",-.27
Ago 30 2016,"91,138.00",CNEC      ,"898,348,250.00","9,850.00",.31
Ago 30 2016,"33,498.00",PFGRUPOARG,"627,007,440.00","18,640.00",-.11
Ago 30 2016,"127,510.00",CELSIA    ,"517,958,550.00","4,060.00",-.12
Ago 30 2016,"8,100.00",BOGOTA    ,"490,235,060.00","60,560.00",.93
Ago 30 2016,"164,033.00",GRUPOAVAL ,"202,731,260.00","1,230.00",-.40
Ago 30 2016,"154,260.00",CONCONCRET,"169,593,800.00","1,100.00",.92
Ago 30 2016,"73,002.00",ETB       ,"44,619,074.00",615.00,.49
Ago 30 2016,"1,618,440.00",BVC       ,"31,602,924.00",19.60,1.03
Ago 30 2016,500.00,PFCORFICOL,"16,872,000.00","33,720.00",2.18
Ago 30 2016,"2,155,000.00",PAZRIO    ,"13,998,902.95",6.50,.00
Ago 30 2016,"5,071.00",PFCARPAK  ,"13,908,395.00","2,745.00",.92
Ago 30 2016,"3,315.00",ISAGEN    ,"13,510,650.00","4,070.00",.00
Ago 30 2016,"567,944.00",FABRICATO ,"8,636,776.80",15.30,.00
Ago 30 2016,"25,717.00",BBVACOL   ,"6,454,967.00",251.00,.00
Ago 31 2016,"2,528,669.00",PFGRUPSURA,"97,478,604,840.00","38,200.00",-.93
Ago 31 2016,"1,177,587.00",PFBCOLOM  ,"34,128,271,460.00","29,100.00",1.61
Ago 31 2016,"13,726,354.00",ECOPETROL ,"18,122,235,985.00","1,320.00",-.38
Ago 31 2016,"1,171,032.00",EXITO     ,"17,004,840,480.00","14,600.00",2.10
Ago 31 2016,"925,000.00",ICOLCAP   ,"12,907,965,000.00","13,972.00",.39
Ago 31 2016,"1,043,164.00",CEMARGOS  ,"12,370,366,460.00","11,800.00",.68
Ago 31 2016,"312,765.00",GRUPOSURA ,"12,146,295,640.00","38,640.00",-1.38
Ago 31 2016,"385,678.00",BCOLOMBIA ,"10,319,738,780.00","26,800.00",.90
Ago 31 2016,"886,097.00",PFCEMARGOS,"9,920,346,720.00","11,220.00",.90
Ago 31 2016,"433,227.00",GRUPOARGOS,"8,535,156,440.00","19,720.00",1.13
Ago 31 2016,"322,960.00",NUTRESA   ,"8,441,494,880.00","26,120.00",-.15
Ago 31 2016,"208,589.00",CORFICOLCF,"8,126,696,620.00","38,960.00",.41
