fecha,Cantidad,Nemotecnico,Volumen,UltimoPrecio,Variacion
Oct 18 2016,150,BOGOTA,9211440,61200,0.00
Oct 20 2016,482,BOGOTA,29823320,62000,1.11
Oct 22 2016,2978,BOGOTA,182347160,61320,0.20
Oct 23 2016,3551,BOGOTA,218191400,61120,-1.42
Oct 24 2016,1173,BOGOTA,71664180,61900,1.28
Oct 26 2016,681,BOGOTA,41567660,62080,0.29
Oct 28 2016,3591,BOGOTA,218386340,60640,-2.32
Oct 29 2016,18410,BOGOTA,1139057920,62080,2.37
Oct 3 2016,3332,BOGOTA,209337820,62900,0.03
Oct 4 2016,23559,BOGOTA,1477202860,62860,-0.06
Oct 5 2016,13357,BOGOTA,838297140,62820,-0.06
Oct 6 2016,58138,BOGOTA,3655935000,62620,-0.32
Oct 9 2016,34458,BOGOTA,2157779960,62620,0.00
Sep 1 2016,11515480,BVC,220092572,19,0.52
Sep 10 2016,7549310,BVC,142295419,19,-2.08
Sep 11 2016,5656737,BVC,100124245,18,0.57
Sep 12 2016,15723200,BVC,277879928,18,-0.56
Sep 13 2016,447244287,BVC,7751672484,18,1.72
Sep 14 2016,17680492,BVC,313567501,17,-2.27
Sep 17 2016,7058444,BVC,133228453,19,0.00
Sep 18 2016,4187844,BVC,78563741,19,-0.53
Sep 19 2016,24423688,BVC,456570243,19,-0.53
Sep 2 2016,4107639,BVC,73937502,18,0.00
Sep 20 2016,13401954,BVC,250845073,19,0.54
Sep 21 2016,53500,BVC,1000450,19,0.00
Sep 25 2016,9528382,BVC,177550036,19,-0.53
Sep 26 2016,13202908,BVC,245334089,19,-0.54
Sep 27 2016,3305729,BVC,60764791,18,-0.54
Sep 3 2016,294320,BVC,5415488,18,0.00
Sep 30 2016,420000,BVC,7812000,19,0.00
Sep 4 2016,18093947,BVC,325956291,18,-2.17
Sep 5 2016,1992608,BVC,36644002,18,0.00
Sep 6 2016,11098409,BVC,198228734,18,-2.22
Sep 7 2016,779600,BVC,13607540,17,1.16
Ago 1 2016,8827505,BVC,159912981,18,1.67
Ago 10 2016,852880,BVC,16114144,19,0.53
Ago 11 2016,4874476,BVC,89088258,19,-1.59
Ago 12 2016,123840,BVC,2303424,19,0.00
Ago 16 2016,5072480,BVC,96133312,19,2.69
Ago 17 2016,8623628,BVC,165202539,19,1.57
Ago 18 2016,1349859,BVC,26166089,19,0.00
Ago 19 2016,490650,BVC,9526426,19,0.00
Ago 2 2016,3100000,BVC,56660000,18,0.55
Ago 21 2016,1063781,BVC,20693079,19,0.00
Ago 23 2016,1151400,BVC,22382300,20,0.52
Ago 24 2016,3352298,BVC,65339811,19,-0.51
Ago 25 2016,43424911,BVC,842525603,19,0.00
Ago 28 2016,2542679,BVC,49710075,19,0.00
Ago 29 2016,5094200,BVC,100024320,20,0.00
Ago 3 2016,15503363,BVC,281424136,19,0.54
Ago 30 2016,1618440,BVC,31602924,20,1.03
Ago 31 2016,8038609,BVC,154484453,19,-2.55
Ago 4 2016,31831819,BVC,592357912,19,0.00
Ago 7 2016,945000,BVC,17529750,19,0.00
Ago 8 2016,604617,BVC,11306338,19,1.08
Ago 9 2016,427000,BVC,8027600,19,0.53
JUL 1 2016,235873661,BVC,4245771698,18,1.11
JUL 11 2016,3042184,BVC,56906261,19,1.08
JUL 12 2016,700541,BVC,12938723,18,-1.60
JUL 13 2016,2680197,BVC,49471259,19,-1.07
JUL 15 2016,1000722,BVC,18613429,19,1.09
JUL 17 2016,324760,BVC,6105488,19,1.08
JUL 18 2016,1535714,BVC,28390109,19,0.00
JUL 20 2016,3053946,BVC,56437281,19,-1.60
JUL 21 2016,269926,BVC,4912653,19,0.00
JUL 24 2016,162380,BVC,3052744,19,0.00
JUL 25 2016,849342,BVC,15260764,18,0.00
JUL 26 2016,5812094,BVC,106901244,18,2.22
JUL 28 2016,1617976,BVC,29770758,18,-0.54
JUL 29 2016,2385500,BVC,42967550,18,-2.17
JUL 31 2016,34208340,BVC,631043593,18,-2.17
JUL 5 2016,151374,BVC,2755007,18,0.00
JUL 6 2016,1676457967,BVC,36785749242,20,8.79
JUL 7 2016,107338465,BVC,2144066263,20,-1.52
JUL 9 2016,4362229,BVC,82470896,19,-4.10
Jun 1 2016,10220365,BVC,177942139,18,2.33
Jun 10 2016,2440092,BVC,44268594,18,0.55
Jun 11 2016,2678945,BVC,48258510,18,-1.10
Jun 12 2016,7905822,BVC,142853217,18,0.00
Jun 15 2016,1980181,BVC,35552628,18,0.56
Jun 16 2016,6552976,BVC,118257974,18,0.55
Jun 17 2016,1699547,BVC,30630579,18,0.56
Jun 18 2016,106566851,BVC,1919934370,18,0.56
Jun 2 2016,10220365,BVC,177942139,18,2.33
Jun 21 2016,5901933,BVC,108058989,18,1.66
Jun 22 2016,13302207,BVC,244984145,19,0.54
Jun 23 2016,100139258,BVC,1854094196,19,1.08
Jun 24 2016,3122645,BVC,57802827,19,-0.53
Jun 25 2016,15492146,BVC,278743618,18,-2.69
Jun 28 2016,3931145,BVC,70143881,18,-0.55
Jun 29 2016,720713,BVC,12972834,18,0.00
Jun 3 2016,10220365,BVC,177942139,18,2.33
Jun 30 2016,995340,BVC,18017760,18,1.69
Jun 31 2016,720713,BVC,12972834,18,0.00
Jun 4 2016,25285541,BVC,445613488,18,1.14
Jun 5 2016,3312571,BVC,58066917,18,0.00
Jun 9 2016,5034532,BVC,89747073,18,1.69
