fecha,Cantidad,Nemotecnico,Volumen,UltimoPrecio,Variacion
Nov 17 2016,988365,ICOLCAP,13059608258,13230,1.15
Nov 21 2016,220000,ICOLCAP,2920720000,13277,0.36
Nov 22 2016,102137,ICOLCAP,1348130400,13200,0.39
Nov 23 2016,102137,ICOLCAP,1348130400,13200,0.39
Nov 24 2016,102137,ICOLCAP,1348130400,13200,0.39
Nov 25 2016,105000,ICOLCAP,1380980000,13140,-0.45
Nov 28 2016,208040,ICOLCAP,2728443600,13090,-0.38
Nov 29 2016,1023088,ICOLCAP,13302889160,12950,-1.07
Nov 30 2016,1500,ICOLCAP,19545250,13040,0.69
Dec 01 2016,21115,ICOLCAP,277142851,13120,0.61
