fecha,Cantidad,Nemotecnico,Volumen,UltimoPrecio,Variacion
Jul 31 2016,10,BMC,8200,841,0
Oct 22 2016,11946,BMC,9737340,841,0
Oct 29 2016,92253,BMC,72695364,788,-6.3
