fecha,Cantidad,Nemotecnico,Volumen,UltimoPrecio,Variacion
Nov 22 2016,9295,CORFERIAS,10224500,1100,0
Nov 23 2016,9295,CORFERIAS,10224500,1100,0
Nov 24 2016,9295,CORFERIAS,10224500,1100,0
