fecha,Nemotecnico,MONTO,Cantidad,UltimoPrecio,PRECIOMIN,PRECIOMAX,PRECIOPROM
Jan 04 2016,EPSA,0,0,9000,0
Jan 05 2016,EPSA,0,0,9000,0
Jan 06 2016,EPSA,0,0,9000,0
Jan 07 2016,EPSA,0,0,9000,0
Jan 08 2016,EPSA,0,0,9000,0
Jan 12 2016,EPSA,0,0,9000,0
Jan 13 2016,EPSA,0,0,9000,0
Jan 14 2016,EPSA,0,0,9000,0
Jan 15 2016,EPSA,0,0,9000,0
Jan 18 2016,EPSA,0,0,9000,0
Jan 19 2016,EPSA,9000000,1000,9000,9000
Jan 20 2016,EPSA,0,0,9000,0
Jan 21 2016,EPSA,0,0,9000,0
Jan 22 2016,EPSA,0,0,9000,0
Jan 25 2016,EPSA,0,0,9000,0
Jan 26 2016,EPSA,0,0,9000,0
Jan 27 2016,EPSA,0,0,9000,0
Jan 28 2016,EPSA,0,0,9000,0
Jan 29 2016,EPSA,0,0,9000,0
Feb 01 2016,EPSA,0,0,9000,0
Feb 02 2016,EPSA,0,0,9000,0
Feb 03 2016,EPSA,0,0,9000,0
Feb 04 2016,EPSA,0,0,9000,0
Feb 05 2016,EPSA,0,0,9000,0
Feb 08 2016,EPSA,0,0,9000,0
Feb 09 2016,EPSA,0,0,9000,0
Feb 10 2016,EPSA,0,0,9000,0
Feb 11 2016,EPSA,0,0,9000,0
Feb 12 2016,EPSA,0,0,9000,0
Feb 15 2016,EPSA,0,0,9000,0
Feb 16 2016,EPSA,0,0,9000,0
Feb 17 2016,EPSA,0,0,9000,0
Feb 18 2016,EPSA,0,0,9000,0
Feb 19 2016,EPSA,0,0,9000,0
Feb 22 2016,EPSA,0,0,9000,0
Feb 23 2016,EPSA,0,0,9000,0
Feb 24 2016,EPSA,0,0,9000,0
Feb 25 2016,EPSA,0,0,9000,0
Feb 26 2016,EPSA,0,0,9000,0
Feb 29 2016,EPSA,0,0,9000,0
Mar 01 2016,EPSA,0,0,9000,0
Mar 02 2016,EPSA,0,0,9000,0
Mar 03 2016,EPSA,0,0,9000,0
Mar 04 2016,EPSA,0,0,9000,0
Mar 07 2016,EPSA,0,0,9000,0
Mar 08 2016,EPSA,0,0,9000,0
Mar 09 2016,EPSA,0,0,9000,0
Mar 10 2016,EPSA,0,0,9000,0
Mar 11 2016,EPSA,0,0,9000,0
Mar 14 2016,EPSA,0,0,9000,0
Mar 15 2016,EPSA,0,0,9000,0
Mar 16 2016,EPSA,0,0,9000,0
Mar 17 2016,EPSA,0,0,9000,0
Mar 18 2016,EPSA,0,0,9000,0
Mar 22 2016,EPSA,0,0,9000,0
Mar 23 2016,EPSA,0,0,9000,0
Mar 28 2016,EPSA,0,0,9000,0
Mar 29 2016,EPSA,0,0,9000,0
Mar 30 2016,EPSA,0,0,9000,0
Mar 31 2016,EPSA,0,0,9000,0
Apr 01 2016,EPSA,0,0,9000,0
Apr 04 2016,EPSA,0,0,9000,0
Apr 05 2016,EPSA,0,0,9000,0
Apr 06 2016,EPSA,0,0,9000,0
Apr 07 2016,EPSA,0,0,9000,0
Apr 08 2016,EPSA,0,0,9000,0
Apr 11 2016,EPSA,0,0,9000,0
Apr 12 2016,EPSA,0,0,9000,0
Apr 13 2016,EPSA,0,0,9000,0
Apr 14 2016,EPSA,0,0,9000,0
Apr 15 2016,EPSA,0,0,9000,0
Apr 18 2016,EPSA,0,0,9000,0
Apr 19 2016,EPSA,0,0,9000,0
Apr 20 2016,EPSA,0,0,9000,0
Apr 21 2016,EPSA,0,0,9000,0
Apr 22 2016,EPSA,0,0,9000,0
Apr 25 2016,EPSA,0,0,9000,0
Apr 26 2016,EPSA,0,0,9000,0
Apr 27 2016,EPSA,0,0,9000,0
Apr 28 2016,EPSA,0,0,9000,0
Apr 29 2016,EPSA,0,0,9000,0
May 02 2016,EPSA,0,0,9000,0
May 03 2016,EPSA,0,0,9000,0
May 04 2016,EPSA,0,0,9000,0
May 05 2016,EPSA,0,0,9000,0
May 06 2016,EPSA,0,0,9000,0
May 10 2016,EPSA,0,0,9000,0
May 11 2016,EPSA,0,0,9000,0
May 12 2016,EPSA,0,0,9000,0
May 13 2016,EPSA,0,0,9000,0
May 16 2016,EPSA,0,0,9000,0
May 17 2016,EPSA,0,0,9000,0
May 18 2016,EPSA,0,0,9000,0
May 19 2016,EPSA,0,0,9000,0
May 20 2016,EPSA,0,0,9000,0
