fecha,Cantidad,Nemotecnico,Volumen,UltimoPrecio,Variacion
Sep 05 2016,500,PROTECCION,40000000,80000,14.29
Sep 24 2016,502,PROTECCION,35140040,70000,-30
Oct 09 2016,110,PROTECCION,8800000,80000,0
Nov 09 2016,110,PROTECCION,8800000,80000,0
